,date,ticker,positive_avg,positive_std,negative_avg,negative_std,neutral_avg,neutral_std,sentiment_score_avg,sentiment_score_std,mention_count,Close,Volume,Return_1d,Return_5d,Return_tomorrow,Realized_volatility_5d,Log_Volume,Is_Return_tomorrow_positive
29,2021-01-20,GME,0.08230590902424462,0.12814666314991666,0.09812721070939383,0.16572366074651385,0.8195668750652166,0.19459196948336563,-0.015821301685149187,0.22339598248632436,431,9.779999732971191,133887200.0,-0.006097603525028306,0.9609021271095324,0.09994887408407527,0.26775846204201814,18.71250821983434,1.0
30,2021-01-21,BB,0.10949182241666508,0.1411571152681261,0.05930554241328776,0.1029713324476029,0.8312026329460691,0.16500349793498478,0.050186280003377305,0.1839312312539556,183,12.850000381469727,63272900.0,0.0046911977948127515,0.7271505756238412,0.09260696848689065,0.11309691814011398,17.962967691186208,1.0
31,2021-01-21,GME,0.0928948693351131,0.145651026869909,0.12076508824150034,0.19887483116182206,0.786340044028744,0.22900409046446663,-0.027870218906387252,0.2628458984998402,476,10.757499694824219,224867600.0,0.09994887408407527,0.37038214337758535,0.5108065066343643,0.1424272389103937,19.23102234696993,1.0
32,2021-01-22,AMC,0.12303487802060635,0.1720444088139936,0.057730432565710116,0.0766757829034188,0.8192346966484698,0.19447200766128905,0.0653044454548962,0.18203720704300308,82,35.099998474121094,26827340.0,0.177852327944668,0.6100917294735595,0.2592593357383679,0.13998940603199497,17.104932112011593,1.0
33,2021-01-22,BB,0.126530104475419,0.1828995842632584,0.06416735392686691,0.10712494978976322,0.8093025436924554,0.20057091339513833,0.06236275054855205,0.22277193626436032,317,14.039999961853027,120473600.0,0.09260696848689065,0.5411636104247599,0.2841880865835751,0.09685579273756509,18.606941208055535,1.0
34,2021-01-22,GME,0.11522415839878324,0.18756713140322326,0.11596519673210483,0.1887404630924684,0.7688106456667517,0.2444632382344893,-0.0007410383333215889,0.2860882853955478,1254,16.252500534057617,788631600.0,0.5108065066343643,0.6289151186365118,0.18120286713129974,0.23573675908535252,20.48580985088492,1.0
41,2021-01-25,AMC,0.10114794254133642,0.13955359848011983,0.0724186652735101,0.12849226340178654,0.8264333949283217,0.17641704729390276,0.028729277267826314,0.20210878902761734,330,44.20000076293945,44323810.0,0.2592593357383679,0.8969958030142657,0.12217189180931864,0.1524305340967553,17.60703258497367,1.0
42,2021-01-25,BB,0.11316105190860594,0.15348671111703638,0.07726874336992436,0.14058482272473657,0.8095702086251817,0.19647548917737792,0.03589230853868156,0.21918464386156383,950,18.030000686645508,363829100.0,0.2841880865835751,0.832317114538222,0.049362138422304414,0.12779620772669423,19.71219481260284,1.0
43,2021-01-25,GME,0.09252888761347978,0.1522540484749485,0.12256891711501856,0.1896586994104952,0.7849021956208849,0.22378694033088706,-0.030040029501538786,0.2611950253243499,2543,19.197500228881836,711496000.0,0.18120286713129974,1.1630986173387985,0.9270737591255416,0.1971979428596846,20.382880354958356,1.0
44,2021-01-25,NOK,0.10022639833934621,0.15512856081368895,0.07399801553301405,0.11451287739643169,0.8257755859557426,0.18192392077654387,0.026228382806332145,0.20312514675790053,363,4.3566131591796875,296379300.0,0.15476187542131403,0.18872565442505773,-0.024742242088857003,0.06645199132820441,19.50715061426479,0.0
45,2021-01-26,AMC,0.11165133784831001,0.15174574573618627,0.06677978374335884,0.1235729016699832,0.8215688845808924,0.17988274916168012,0.04487155410495116,0.210324182831834,137,49.599998474121094,45685020.0,0.12217189180931864,0.6209149626075525,3.0120968976204443,0.12018787200254012,17.63728103408423,1.0
46,2021-01-26,BB,0.11919148796157016,0.17664064865823229,0.07987491690918151,0.1463142874290951,0.80093359761345,0.21388496122199965,0.03931657105238864,0.24387046399103984,460,18.920000076293945,242740800.0,0.049362138422304414,0.531983764525386,0.3266384926139134,0.11129568172673322,19.30750476946402,1.0
47,2021-01-26,GME,0.08803477090160279,0.1345520816398294,0.10939101436843142,0.17529795741531284,0.802574215476443,0.20351113379616617,-0.021356243466828646,0.23717186059365825,1378,36.994998931884766,714352000.0,0.9270737591255416,2.759654304695838,1.3483580199952216,0.37961217881888926,20.386886397419413,1.0
48,2021-01-26,NOK,0.10695086747179162,0.16654079326733173,0.08108086238223074,0.12766297467301946,0.8119682657875513,0.1934095729911805,0.025870005089560878,0.22507794098626926,228,4.248820781707764,379387300.0,-0.024742242088857003,0.14527849222182665,0.38477791682841533,0.07171912797945089,19.754068143634587,1.0
49,2021-01-27,AMC,0.09767336144863911,0.12759627448897853,0.08816445015735945,0.1472064775380978,0.8141621898847363,0.18118325168137212,0.009508911291279652,0.20754214588594683,3010,199.0,122234250.0,3.0120968976204443,5.700336528217135,-0.5663316429559908,1.2875119494548293,18.62144985184458,0.0
50,2021-01-27,BB,0.10163879686008652,0.12349888156035219,0.0715118548361603,0.12485842306431129,0.8268493504744115,0.16310966814040315,0.030126942023926198,0.1872923805305669,1087,25.100000381469727,372222600.0,0.3266384926139134,0.9624707158977359,-0.41633468542312246,0.14468325422735356,19.73500262305859,0.0
51,2021-01-27,GME,0.08445668588163935,0.1228134619766751,0.12053022617747819,0.18834139363337735,0.7950130893607159,0.2038232457219979,-0.03607354029583883,0.24406421027281092,6501,86.87750244140625,373586800.0,1.3483580199952216,7.883180451275189,-0.442893727768914,0.5242867376589498,19.73866093446575,0.0
52,2021-01-27,NOK,0.09325767483517344,0.13462959250632736,0.09319916607050759,0.1460916074825948,0.8135431574690358,0.1827412818392216,5.850876466585416e-05,0.2134042970099426,2158,5.883673191070557,1123003300.0,0.38477791682841533,0.559523703446289,-0.28396946354541963,0.1729556638053121,20.839272452146304,0.0
53,2021-01-28,AMC,0.08558310053121174,0.11125637672394442,0.11596899459528162,0.2014323055728888,0.7984479057751698,0.21181728590532709,-0.030385894064069895,0.2470614256631455,5134,86.30000305175781,59122390.0,-0.5663316429559908,1.8959733309130913,0.5365005957646343,1.3875489545466562,17.89512027695286,1.0
54,2021-01-28,BB,0.09431779177884188,0.13201705485456836,0.10695773579390094,0.1852757166073585,0.798724472096504,0.20921318744994358,-0.012639944015059077,0.24441978293380393,1429,14.649999618530273,194906600.0,-0.41633468542312246,0.1400777574805543,-0.03754261101583045,0.29544949400246545,19.08803103255485,0.0
55,2021-01-28,GME,0.07027125473921578,0.10374387927111016,0.14284226893277843,0.2205808383089402,0.7868864765112947,0.22475359596183317,-0.07257101419356266,0.26138710526958076,18968,48.400001525878906,235263200.0,-0.442893727768914,3.499186883469373,0.6787189553404578,0.6878916675219935,19.276215449626907,1.0
56,2021-01-28,NOK,0.08012183303353901,0.11273174104821748,0.09586099151869666,0.1623366807156832,0.8240171737246352,0.18598640525016746,-0.01573915848515766,0.2086440605289139,1789,4.212889671325684,675220900.0,-0.28396946354541963,0.11137443411237102,-0.027718625885250536,0.2465032180373691,20.33055045603943,0.0
57,2021-01-29,AMC,0.08671451202122167,0.10605814520210867,0.08320839389244403,0.14876013720644313,0.8300770943167347,0.17028642788624468,0.0035061181287776265,0.19431507906746368,3545,132.60000610351562,60219330.0,0.5365005957646343,2.777778115895942,0.003016545083505573,1.3693558620352868,17.91350397169013,1.0
58,2021-01-29,BB,0.1015371988825683,0.13919721088107972,0.10563491937094203,0.1724779604601708,0.7928278830434595,0.20513952431232715,-0.004097720488373733,0.23699535002919717,1015,14.100000381469727,94049200.0,-0.03754261101583045,0.004273534172344773,0.03758863252711109,0.2983803493651478,18.3593286181941,1.0
59,2021-01-29,GME,0.07769171499419324,0.11706351613987388,0.11380212822082662,0.18948239347169607,0.8085061578861458,0.20551761101265364,-0.036110413226633394,0.23869939282007155,10753,81.25,202264400.0,0.6787189553404578,3.9992307232808955,-0.3076923076923077,0.6923358693594175,19.125086315323493,0.0
60,2021-01-29,NOK,0.074896073258454,0.09958530649039088,0.10154474716370114,0.15885040663178174,0.8235591777084448,0.17575974114560045,-0.026648673905247142,0.19851922530497462,1103,4.096114158630371,362323300.0,-0.027718625885250536,0.08571413043485121,0.07236826634710769,0.24787786798438563,19.708047467901576,1.0
69,2021-02-01,GME,0.1047180499472133,0.1807032530743848,0.17388052955924807,0.26845922552682566,0.7214014175051189,0.28662057398463764,-0.06916247961203476,0.35678662102769054,91,56.25,149528800.0,-0.3076923076923077,1.9300689844698753,-0.6,0.7838820796295369,18.822999581070043,0.0
70,2021-02-02,AMC,0.10200734983901584,0.14981253232047997,0.18044081294757064,0.2725976667717042,0.7175518372685326,0.2773355681226186,-0.0784334631085548,0.341455047020664,490,78.19999694824219,46277590.0,-0.41203009813351743,0.5766128902008576,0.14705882926838787,1.460029500030955,17.6501684062124,1.0
71,2021-02-02,BB,0.12457538928923215,0.21987255381769605,0.08333442414309392,0.12773787041091375,0.7920901871524578,0.23948188750732757,0.041240965146138224,0.26827268363639434,43,11.550000190734863,80520900.0,-0.21052630892776691,-0.3895348761014762,0.0389610218038019,0.27800619191630255,18.204027348439777,1.0
72,2021-02-02,GME,0.07378194978703416,0.1131065541513797,0.1797728215906778,0.2614041171256167,0.7464452285814405,0.2623251466117376,-0.10599087180364364,0.3056729108343066,1995,22.5,312732400.0,-0.6,-0.3918096864544577,0.026777818467881964,0.8423227087030679,19.560858433945405,1.0
73,2021-02-02,NOK,0.0801162851313429,0.0904974152355514,0.14173761725185377,0.199982300739659,0.7781461011017522,0.21024610120289325,-0.06162133212051082,0.22838997219777785,31,4.069167137145996,165679700.0,-0.07361924829268451,-0.04228317780199664,0.037527265551412725,0.244482013385515,18.925566970366248,1.0
74,2021-02-03,AMC,0.09815611203389306,0.11943281020678283,0.0974459119691209,0.1867233778262024,0.8043979780430003,0.20515867766802867,0.0007102000647721369,0.2370011612898281,193,89.69999694824219,22140510.0,0.14705882926838787,-0.5492462464912453,-0.20958747003314915,0.4424197193894405,16.912919565375887,0.0
75,2021-02-03,BB,0.11444238168669155,0.132815518939012,0.07614705156021072,0.08877447503888478,0.8094105628030054,0.1463887347307826,0.03829533012648081,0.17208159471198772,29,12.0,50001300.0,0.0389610218038019,-0.5219123578635841,0.012499968210856194,0.19550048442687973,17.727559583053907,1.0
76,2021-02-03,GME,0.10339193116205261,0.15393913796350409,0.14493698251859866,0.22885579189106434,0.7516710839371097,0.252948798475466,-0.041545051356546035,0.2969197999884761,708,23.102500915527344,170794000.0,0.026777818467881964,-0.7340795917664804,-0.42105834996372304,0.5071927274494459,18.955968715751098,0.0
77,2021-02-03,NOK,0.07007767749018963,0.04352633616831572,0.12414615351008247,0.1810749693449438,0.8057761650998145,0.18423609344945005,-0.054068476019892835,0.18820849205912904,32,4.221871852874756,95964300.0,0.037527265551412725,-0.28244283532230474,-0.07021284501858893,0.13991238440782572,18.379486815689997,0.0
78,2021-02-04,AMC,0.1213679512571773,0.17443125213122465,0.12154489483707293,0.20203856946515839,0.7570871511405265,0.23726340076232652,-0.00017694357989564267,0.29359456712224613,162,70.9000015258789,16298580.0,-0.20958747003314915,-0.17844728831171497,-0.03667134581332954,0.36135857490582435,16.606588606772743,0.0
79,2021-02-04,BB,0.133929435123244,0.22474910543354945,0.12952549484274953,0.22657628128620316,0.7365450692241606,0.29692315544615655,0.004403940280494479,0.3399037994496444,23,12.149999618530273,33668000.0,0.012499968210856194,-0.17064846860731908,0.08888888540036821,0.10459500791616229,17.332058419015397,1.0
80,2021-02-04,GME,0.08098289738619197,0.12739611127604375,0.14367329928971276,0.21998677035560968,0.7753438040973153,0.23464360761046008,-0.06269040190352079,0.2723789169158693,1131,13.375,249709200.0,-0.42105834996372304,-0.7236570335054939,0.1919626253787603,0.5038978273026402,19.335807602788986,1.0
81,2021-02-04,NOK,0.19209730829442695,0.2574590070311439,0.13303003880766123,0.21316426361398344,0.6748726504944986,0.3118661697374314,0.0590672694867657,0.3552291741181092,31,3.9254422187805176,151036400.0,-0.07021284501858893,-0.06823047242410074,-0.034324763500229394,0.06519806123546275,18.83303143195257,0.0
82,2021-02-05,AMC,0.10570730638835947,0.1385586748175721,0.13535551847316216,0.21456005029639086,0.7589371755754496,0.23477549806635362,-0.029648212084802696,0.2744986522297903,211,68.30000305175781,19709760.0,-0.03667134581332954,-0.4849170444348345,-0.09516842641678291,0.21506957909263758,16.79662455323093,0.0
83,2021-02-05,BB,0.1936123766005039,0.2701713559698551,0.11974673440510573,0.21129813760067104,0.6866408861834895,0.31100754835636746,0.07386564219539814,0.3722273950741997,55,13.229999542236328,44183100.0,0.08888888540036821,-0.06170218551034623,0.040060521918651615,0.11736405269968789,17.603852943624315,1.0
